filename,spectral_centroid,rmse,rolloff,zcr,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,chroma_stft1,chroma_stft2,chroma_stft3,chroma_stft4,chroma_stft5,chroma_stft6,chroma_stft7,chroma_stft8,chroma_stft9,chroma_stft10,chroma_stft11,chroma_stft12,FirstPeak,SecondPeak,Ratio,BPM_First,BPM_Second,Sum,Var35
classical.00055.au,1079.44898137219,0.0130556877702475,1764.67266259917,0.0593412889415635,123.046875,-484.028015136719,144.176635742188,1.39931130409241,8.10325908660889,4.9319896697998,-2.32256031036377,-2.74742603302002,-6.8370304107666,-10.1406583786011,-8.05753517150879,0.0957569181919098,0.240731969475746,0.119318179786205,0.291891574859619,0.274785250425339,0.101307965815067,0.170772179961205,0.0920482948422432,0.259365260601044,0.291721850633621,0.124740101397038,0.176325455307961,0.0194705166768881,0.0172534183583699,0.886130483576228,173,194,100.427450423674,classical
classical.00034.au,1369.62755341585,0.0389264337718487,2655.1172782024,0.0735679602844427,123.046875,-309.226379394531,138.649078369141,-29.71116065979,33.6200675964355,-0.366601705551147,5.23973226547241,-6.32744550704956,3.26768064498901,-6.7171778678894,-0.69660747051239,0.374281644821167,0.18006044626236,0.19275888800621,0.134036675095558,0.204545438289642,0.459313631057739,0.240897357463837,0.251162350177765,0.259908586740494,0.358268618583679,0.373730540275574,0.259584754705429,0.0213920959141074,0.0208717496655329,0.975675770590046,151,123,78.3602758891166,classical
classical.00002.au,1490.03481015127,0.0438690558075905,2784.9164933243,0.0900497200319272,99.3840144230769,-235.255798339844,141.128189086914,-34.6668510437012,30.9792346954346,-16.3779354095459,23.1119842529297,-11.0314445495605,7.63946723937988,-19.0082416534424,4.23565006256104,0.197350800037384,0.423289060592651,0.361856877803802,0.232140198349953,0.39298290014267,0.146053344011307,0.232758164405823,0.141592308878899,0.281260013580322,0.286689698696136,0.178151965141296,0.460257411003113,0.037899359601792,0.0362746831710148,0.957131823654869,66,99,43.8982932887951,classical
classical.00008.au,1516.62621933857,0.0340381264686584,2973.78201794698,0.078787883368808,135.999177631579,-292.128295898438,127.769050598145,-29.9010410308838,37.4301872253418,-9.54702377319336,5.11370325088501,-13.8116960525513,7.02610111236572,-7.03017520904541,6.48969793319702,0.479930967092514,0.205499306321144,0.225683629512787,0.168781444430351,0.173467293381691,0.325895667076111,0.174793347716331,0.246935397386551,0.194051995873451,0.313627451658249,0.342330634593964,0.206285700201988,0.0287347213773011,0.0283518020603052,0.986673985386252,148,142,61.2193721949467,classical
classical.00018.au,1157.88985830709,0.0186849609017372,2181.97847254136,0.0706688848442337,129.19921875,-405.673797607422,145.707305908203,-0.832811295986176,23.0740032196045,9.22129154205322,-2.649329662323,-5.74746656417847,-2.08503985404968,-0.642352700233459,6.76243829727173,0.272730827331543,0.226675853133202,0.147932916879654,0.113169774413109,0.281578689813614,0.367840051651001,0.157417342066765,0.267746120691299,0.300544202327728,0.161857008934021,0.329556912183762,0.241896823048592,0.0268118009064105,0.0243777828900541,0.909218406296071,183,40,71.574674160998,classical
classical.00084.au,1001.40043876472,0.0219823159277439,1731.72286184211,0.0579482512577399,112.34714673913,-369.184204101562,171.98698425293,-27.2987079620361,6.03278350830078,-0.122547253966331,-10.6743211746216,-11.9141426086426,-10.1921119689941,-11.3589706420898,-10.5043535232544,0.230280846357346,0.143919482827187,0.208556801080704,0.157131209969521,0.113391436636448,0.211649179458618,0.189544484019279,0.590115189552307,0.290801495313644,0.19044890999794,0.433586895465851,0.18646340072155,0.0220071959829633,0.0205926630322592,0.935724071717307,175,199,66.0548494438256,classical
classical.00069.au,1349.41592772744,0.0291666202247143,2443.61855710623,0.079280321812113,117.453835227273,-321.196838378906,136.305603027344,-28.3113803863525,31.0417594909668,0.560744047164917,0.223598226904869,0.656599402427673,-1.31852352619171,-0.0418513976037502,-0.420780330896378,0.394282072782516,0.124574333429337,0.17895869910717,0.07489213347435,0.236641570925713,0.431278765201569,0.151709899306297,0.292342901229858,0.119589149951935,0.346330344676971,0.328679323196411,0.160710513591766,0.0172411373775072,0.0151962893069741,0.881397147661456,126,176,91.0084551833282,classical
classical.00091.au,2192.79809116432,0.0447457134723663,4066.46707729658,0.152437853739358,143.5546875,-251.313446044922,88.7251510620117,-41.7671928405762,37.9197845458984,-12.0239725112915,21.6378498077393,-5.85414505004883,25.7257289886475,-5.19648170471191,14.3009624481201,0.140116304159164,0.292586207389832,0.122605234384537,0.254624575376511,0.414852231740952,0.169203594326973,0.206930056214333,0.138594090938568,0.342219471931458,0.225980818271637,0.101660288870335,0.275486826896667,0.0255579238379635,0.0248682987061908,0.973017169307454,139,145,71.3802170892549,classical
classical.00089.au,2423.39287133759,0.0351394973695278,4296.62401890238,0.166686444828754,99.3840144230769,-301.912200927734,57.5290107727051,-59.1326484680176,33.5653419494629,-20.8848648071289,17.74196434021,-0.643480539321899,49.0188865661621,19.1292095184326,27.0863780975342,0.184883564710617,0.0934270992875099,0.0612423680722713,0.18328033387661,0.275010466575623,0.0894280597567558,0.124274648725986,0.0752729028463364,0.368767827749252,0.340396553277969,0.156441330909729,0.655413687229156,0.0428719800249813,0.0362868599955362,0.846400375592451,197,48,28.5265360622895,classical
classical.00090.au,2172.34094060768,0.0238661840558052,4066.55041012602,0.151986231375774,117.453835227273,-326.280914306641,85.9211959838867,-42.9876403808594,31.8415431976318,-19.5725078582764,9.99443244934082,-16.459342956543,10.0035724639893,-8.59538745880127,25.5084648132324,0.154804453253746,0.289244294166565,0.127410098910332,0.256231337785721,0.167092680931091,0.0697876513004303,0.169371470808983,0.205156028270721,0.474155098199844,0.28176411986351,0.24182802438736,0.152906909584999,0.0263054194250712,0.0236794941597508,0.90017550289209,89,84,34.3419995279807,classical
classical.00088.au,1302.66245485059,0.0282418224960566,2347.18580688854,0.0705362325851393,107.666015625,-299.775543212891,157.336853027344,-37.3542098999023,15.7710065841675,-5.74981689453125,-4.45776891708374,-6.81590509414673,-10.7372522354126,-9.88339996337891,-8.15330028533936,0.341286212205887,0.252993077039719,0.211591079831123,0.310818612575531,0.148481220006943,0.218929469585419,0.141177341341972,0.396892249584198,0.5552978515625,0.274490058422089,0.461185991764069,0.216475665569305,0.0366489419288774,0.03364192217727,0.917950707623619,108,35,29.7113779780288,classical
classical.00043.au,1063.15330552566,0.115407556295395,1610.94859214759,0.0510408856182276,123.046875,-249.533813476562,161.605590820312,10.1345901489258,-3.07930898666382,-0.601394772529602,-2.07670283317566,-12.1903705596924,-8.60326957702637,-14.638801574707,-12.0511875152588,0.103695496916771,0.0582537055015564,0.211230039596558,0.365218609571457,0.139004111289978,0.174672201275826,0.106766574084759,0.249857261776924,0.132676213979721,0.145538166165352,0.466792583465576,0.137775674462318,0.0282672760185521,0.0224660170285485,0.794771205184533,117,195,68.15473058292,classical
classical.00082.au,1415.07921028673,0.0429760441184044,2489.501612991,0.0873792902234907,112.34714673913,-264.036865234375,142.147247314453,-51.3607215881348,5.03383827209473,-20.2625064849854,-17.1301097869873,-16.0682411193848,-20.3065433502197,-15.035514831543,-9.73296642303467,0.224331691861153,0.170000910758972,0.270888239145279,0.224640086293221,0.289924621582031,0.316957741975784,0.33066514134407,0.38750895857811,0.288986682891846,0.323820739984512,0.315158009529114,0.250686466693878,0.0199304380298651,0.0172170825186649,0.863858711628197,191,187,59.3234841400386,classical
classical.00051.au,1527.62981578695,0.0805386751890182,3220.84719064435,0.0601050787296827,135.999177631579,-230.244552612305,119.151290893555,-1.05099892616272,28.3879165649414,10.0087108612061,16.1288356781006,4.79174900054932,6.1909065246582,0.947356581687927,5.91257190704346,0.375011891126633,0.398206979036331,0.491744101047516,0.410651862621307,0.452163636684418,0.323140680789948,0.408710539340973,0.403664141893387,0.286562740802765,0.339548110961914,0.312460839748383,0.37486544251442,0.0208670910413487,0.0185491267685206,0.888917709313916,169,196,112.803836583283,classical
classical.00083.au,852.912297300338,0.0418974757194519,1401.28319329891,0.0507929657265867,123.046875,-338.825714111328,190.19807434082,-16.3295726776123,3.69167685508728,-0.438978642225266,-8.89175605773926,-10.3860731124878,-16.3704586029053,-13.2874870300293,-10.7884225845337,0.507658660411835,0.178871840238571,0.195143803954124,0.0881716459989548,0.223532125353813,0.409709483385086,0.141089081764221,0.216518387198448,0.158642426133156,0.475684195756912,0.202985599637032,0.13798263669014,0.0228844706201549,0.0199684036905345,0.872574420530745,192,165,80.5105960258513,classical
classical.00085.au,1525.61929299684,0.0388885997235775,2732.97514073989,0.0915878815547601,107.666015625,-246.18962097168,149.447738647461,-41.9770050048828,11.6157302856445,-10.2859907150269,-4.01375341415405,-7.13934755325317,-10.1340293884277,-9.42348384857178,-7.17018032073975,0.337096333503723,0.227154329419136,0.499662667512894,0.296814113855362,0.362757384777069,0.349203199148178,0.208130493760109,0.391836881637573,0.218898922204971,0.320893883705139,0.297596216201782,0.2057885825634,0.0461703845332574,0.0216205853848889,0.468278217811142,54,27,27.7235344423211,classical
classical.00073.au,1211.29633521012,0.0438315868377686,2104.70393980989,0.0709391024090557,129.19921875,-306.752746582031,152.912490844727,-27.5905933380127,16.3181114196777,-3.15672969818115,-8.93361759185791,-5.42521286010742,-9.77588081359863,-7.10997152328491,0.293281227350235,0.429501742124557,0.152457624673843,0.286157578229904,0.152586445212364,0.193943619728088,0.460751414299011,0.141334936022758,0.118568517267704,0.0614688023924828,0.190031409263611,0.24280846118927,0.166329771280289,0.0313530191801484,0.0282458957343311,0.900898748284355,43,134,47.2899706367172,classical
classical.00076.au,1340.27064281919,0.0588512793183327,2521.98474990325,0.0717134741437693,117.453835227273,-238.582214355469,149.783935546875,-28.8700408935547,28.2592544555664,-0.797158181667328,-3.92791700363159,-2.14370250701904,-4.3427357673645,-4.18980550765991,-3.44362211227417,0.305260717868805,0.230064034461975,0.200778245925903,0.41500461101532,0.165658563375473,0.183855131268501,0.116073243319988,0.342514336109161,0.39286595582962,0.209575474262238,0.367083698511124,0.197063371539116,0.0264024524499619,0.0252811838858474,0.957531651037361,43,172,63.2271577493392,classical
classical.00022.au,1211.199951983,0.0479072257876396,2237.36147098128,0.0684462981327399,107.666015625,-278.749694824219,160.025512695312,-28.4055061340332,23.0652866363525,-2.69534301757812,3.01448559761047,-11.2918701171875,-0.508197247982025,-11.3593988418579,3.17976546287537,0.343159824609756,0.22835111618042,0.267586350440979,0.293271571397781,0.340975761413574,0.519313752651215,0.214113309979439,0.264623492956161,0.132440567016602,0.230260506272316,0.30118927359581,0.180222392082214,0.026723202440917,0.0234536900393465,0.877652672474449,54,192,41.2029274747967,classical
classical.00032.au,792.899921079003,0.00804523564875126,1207.56769800334,0.036581789376935,123.046875,-498.584075927734,177.519912719727,11.2058420181274,27.6455402374268,-2.8339855670929,5.10115098953247,-6.60543298721313,-1.06035685539246,-4.15225172042847,-3.05344700813293,0.288125723600388,0.700051426887512,0.32400718331337,0.215234696865082,0.245250105857849,0.363973289728165,0.350067883729935,0.157426789402962,0.272466957569122,0.187089905142784,0.157940551638603,0.135972201824188,0.0265799435319968,0.0222118014396783,0.835660219252906,147,158,143.676569169381,classical
classical.00016.au,1054.4895874737,0.0080107431858778,1947.03822652622,0.0476644888012771,99.3840144230769,-482.677642822266,154.865814208984,-5.02883434295654,29.7319049835205,-1.87184691429138,8.21909046173096,-4.76562404632568,9.65447330474854,-3.33042883872986,4.53955078125,0.219026401638985,0.23899345099926,0.649789392948151,0.261874824762344,0.0879344269633293,0.0505641661584377,0.142161265015602,0.271203517913818,0.139226153492928,0.256916016340256,0.126088231801987,0.186731293797493,0.0322314813572582,0.0276964314556396,0.859297503228242,98,96,73.5424740725157,classical
classical.00087.au,876.875612596351,0.0214473828673363,1457.20785513013,0.0510465545181889,123.046875,-393.008361816406,190.791961669922,-13.3279676437378,8.27054405212402,1.54557204246521,-11.0783348083496,-11.2457704544067,-14.0033578872681,-10.6188716888428,-9.39291763305664,0.229005351662636,0.214839428663254,0.402467578649521,0.160744875669479,0.219329476356506,0.125018984079361,0.29083326458931,0.450954377651215,0.239883273839951,0.433071076869965,0.185163140296936,0.341891258955002,0.0164758322735464,0.015153368201081,0.919733094479923,174,129,71.7359600111707,classical
classical.00075.au,1171.71850347732,0.016483211889863,2235.90314646623,0.0608847414376935,117.453835227273,-412.937805175781,138.533203125,-19.2676773071289,34.1532211303711,8.96380519866943,-4.29608535766602,4.16210889816284,0.886123895645142,3.07576870918274,0.107535533607006,0.535894453525543,0.260960966348648,0.0688095092773438,0.0913870707154274,0.17038169503212,0.263301581144333,0.129496946930885,0.243312940001488,0.220383420586586,0.113887600600719,0.233793556690216,0.277447462081909,0.0275826558214851,0.0193768023594643,0.702499515814247,174,180,63.1170018236193,classical
classical.00044.au,1181.0215862992,0.0179317276924849,2031.99604613124,0.0717055376838235,129.19921875,-402.215545654297,154.039108276367,-15.2194318771362,15.3002290725708,-3.08847689628601,-3.19023275375366,-9.78720188140869,-17.3186893463135,-12.3077783584595,-7.90788173675537,0.353311479091644,0.208699181675911,0.180339381098747,0.375694662332535,0.221196845173836,0.273801028728485,0.202644869685173,0.265656709671021,0.211926013231277,0.156620964407921,0.393132328987122,0.18233522772789,0.0211144020384079,0.0183028684577739,0.866842850888234,190,147,79.4146529995805,classical
classical.00062.au,1474.80338354524,0.0389561392366886,2809.94134200247,0.0740460375145124,92.28515625,-305.396514892578,135.925750732422,-11.7558755874634,18.2228889465332,10.3882398605347,3.01672673225403,-5.59554195404053,0.145116239786148,-1.34889698028564,-1.8679051399231,0.43406280875206,0.259951621294022,0.333274453878403,0.217974916100502,0.243035450577736,0.45380899310112,0.331965327262878,0.301787704229355,0.215951919555664,0.367591261863708,0.384698390960693,0.29859384894371,0.0294724456116425,0.0220708201935203,0.748862869554391,187,162,55.8801473317975,classical
classical.00006.au,1372.82580669226,0.0332318879663944,2737.93344409104,0.0729232173955108,103.359375,-295.702880859375,134.535095214844,-22.4471817016602,40.7415237426758,-5.8770580291748,9.26706695556641,-11.8649377822876,6.29362201690674,-8.86072063446045,4.40085983276367,0.587112009525299,0.224033161997795,0.194647118449211,0.234214544296265,0.173877283930779,0.276655375957489,0.19071726500988,0.297612249851227,0.316091984510422,0.156566753983498,0.188627406954765,0.297716528177261,0.0195056152509673,0.0189256160126283,0.970265011850358,154,195,95.3563606415137,classical
classical.00074.au,1359.90530692499,0.0372994542121887,2568.6178012529,0.0721167218943498,161.4990234375,-289.798583984375,143.909317016602,-26.9960536956787,24.0700588226318,-1.14774286746979,-6.29749298095703,-2.74530792236328,-3.52856826782227,-3.02136731147766,-3.14663004875183,0.277384698390961,0.137355715036392,0.302707076072693,0.147350460290909,0.212642982602119,0.449942231178284,0.147564575076103,0.139152139425278,0.100390963256359,0.315806716680527,0.439463526010513,0.179353535175323,0.0234514687634372,0.02157783713043,0.920106000527853,81,164,59.5999969646928,classical
classical.00013.au,1388.03499511354,0.0317415706813335,2598.75095237519,0.0808895335477941,129.19921875,-343.1103515625,140.104232788086,-20.9151954650879,32.3365058898926,-3.68887782096863,2.93792772293091,-10.6727075576782,0.316627830266953,-5.78678226470947,7.68937587738037,0.311394184827805,0.201728284358978,0.407635182142258,0.143194153904915,0.195303291082382,0.181568652391434,0.186378508806229,0.431924343109131,0.178226485848427,0.227667883038521,0.115439377725124,0.204909220337868,0.0293070750991811,0.0279317134562868,0.953070661666517,42,173,50.6379626826576,classical
classical.00099.au,1524.90676086906,0.0105026252567768,3325.10489354562,0.0806831855892028,117.453835227273,-378.724456787109,126.494171142578,-18.8167457580566,42.8867492675781,-14.2946500778198,25.3439159393311,-14.6483592987061,18.6932716369629,-10.193097114563,21.1129417419434,0.305787414312363,0.352311819791794,0.331592857837677,0.352311879396439,0.393856942653656,0.227743566036224,0.424546241760254,0.365332871675491,0.252643913030624,0.32068195939064,0.299163490533829,0.380378276109695,0.0201872772084116,0.0191628876063953,0.949255682604412,99,87,59.2497880752097,classical
classical.00077.au,811.679646676433,0.0167572125792503,1236.06752566878,0.0483447567966331,161.4990234375,-477.968444824219,155.339904785156,12.7625064849854,5.52070951461792,2.3880467414856,-10.6454162597656,-16.6359272003174,-12.5354499816895,-11.1846399307251,-9.37607955932617,0.174718573689461,0.0938774943351746,0.283022612333298,0.402702689170837,0.191299647092819,0.329184740781784,0.198714196681976,0.192358076572418,0.275299966335297,0.164328157901764,0.15879875421524,0.163880527019501,0.0217993402100346,0.0212136450545736,0.973132436586711,148,142,73.5893043573626,classical
classical.00057.au,1751.27141722562,0.0167774930596352,3235.6637677172,0.0952579273897059,107.666015625,-367.167175292969,112.843460083008,-18.7554397583008,10.1684103012085,-1.61024951934814,3.80752205848694,0.919349431991577,5.06509113311768,-5.36544513702393,-9.51914596557617,0.394504278898239,0.212108865380287,0.368310451507568,0.203446358442307,0.210911750793457,0.237045601010323,0.143340304493904,0.30488994717598,0.208281859755516,0.24772909283638,0.307905793190002,0.20704098045826,0.0411371233776511,0.0231033840531377,0.561618853147357,108,115,40.7972510816884,classical
classical.00071.au,1396.82426482872,0.0517052672803402,2615.05918709486,0.0758570620888158,143.5546875,-269.665344238281,136.483871459961,-25.0125999450684,26.3906726837158,0.675732970237732,-5.38154554367065,-1.12089765071869,-1.51078486442566,-0.155945017933846,-3.77925801277161,0.465356022119522,0.192502245306969,0.172907799482346,0.104146704077721,0.184548705816269,0.294209092855453,0.125686660408974,0.193133994936943,0.0946081504225731,0.203106239438057,0.22885850071907,0.238290503621101,0.0232980947599619,0.0221292888619864,0.949832554549308,146,115,47.7311452309406,classical
classical.00005.au,1431.42756079484,0.0432715751230717,2836.65784711808,0.07523877406637,143.5546875,-264.247344970703,138.148910522461,-30.0945663452148,37.8155899047852,-7.17377424240112,6.77630805969238,-11.7985048294067,4.71285057067871,-9.83042621612549,5.84923362731934,0.315175831317902,0.156058579683304,0.255387812852859,0.388972848653793,0.184471651911736,0.276415199041367,0.164627894759178,0.362480998039246,0.429876983165741,0.254087895154953,0.258453369140625,0.176969766616821,0.0277109205575414,0.0267467107465254,0.965204699388681,191,48,36.6889090148783,classical
classical.00028.au,1313.69889269988,0.0626168176531792,2397.05217202012,0.0810977711397059,151.999080882353,-228.917129516602,153.983123779297,-30.6888179779053,20.806396484375,-6.08567380905151,1.17441976070404,-10.7872982025146,-3.8875834941864,-11.598484992981,0.883625447750092,0.331685692071915,0.230727151036263,0.42773500084877,0.165748715400696,0.192270845174789,0.171018168330193,0.29515278339386,0.449658185243607,0.199397563934326,0.28149488568306,0.14885276556015,0.26162451505661,0.0225286144646957,0.0224268969161863,0.99548496208372,155,161,63.9539877371443,classical
classical.00026.au,1278.60108725985,0.038903284817934,2233.26982905621,0.0817481829285991,151.999080882353,-319.330993652344,143.658767700195,-31.1695766448975,10.9150314331055,-5.5363450050354,-4.2598557472229,-8.93405818939209,-5.58997201919556,-8.01628398895264,2.33327150344849,0.312774002552032,0.171322405338287,0.384639024734497,0.142823711037636,0.208745762705803,0.192493885755539,0.179947435855865,0.491958856582642,0.205158621072769,0.22393923997879,0.161807909607887,0.272136002779007,0.0238540638275387,0.0218206351300375,0.914755460025487,192,133,53.4405705553615,classical
classical.00025.au,1184.08038731579,0.0641231164336205,2139.17873134554,0.068293993687113,129.19921875,-221.262893676758,173.33708190918,-37.4621772766113,24.3645896911621,-8.68842124938965,3.38808298110962,-12.8412132263184,1.08314144611359,-15.3285799026489,0.42499166727066,0.340886861085892,0.196938738226891,0.394226402044296,0.276316225528717,0.193304598331451,0.300498783588409,0.260016858577728,0.418406307697296,0.229690864682198,0.384519845247269,0.343652993440628,0.229650795459747,0.0589818043079611,0.043381640182418,0.735508869072738,33,65,41.5647261036788,classical
classical.00040.au,1396.69123865771,0.0197449326515198,2652.72562599773,0.0726431737374226,117.453835227273,-358.633911132812,129.092559814453,-30.4031772613525,19.887113571167,-10.3851480484009,-0.650723040103912,-10.6077661514282,1.54490315914154,-3.97498726844788,1.86425852775574,0.172796577215195,0.163680747151375,0.201327741146088,0.176206231117249,0.200201779603958,0.294492959976196,0.520958602428436,0.320332705974579,0.369054645299911,0.247005850076675,0.190125286579132,0.150854393839836,0.0244448577053673,0.0233041650783822,0.953336090529393,168,183,63.8423613147215,classical
classical.00086.au,1356.37303314178,0.0315214581787586,2496.72656930268,0.0768612132352941,99.3840144230769,-283.425201416016,159.582412719727,-29.5406379699707,18.5522212982178,-9.88820743560791,-3.42428040504456,-10.9920892715454,-9.77555656433105,-8.29618549346924,-4.24724960327148,0.191587850451469,0.16634838283062,0.348217368125916,0.462308764457703,0.233885794878006,0.40056499838829,0.204506561160088,0.428308010101318,0.455394178628922,0.261624783277512,0.423172295093536,0.169973403215408,0.0626624174605257,0.0570352423912641,0.910198564030721,52,50,26.0313982952699,classical
classical.00000.au,1505.29901180158,0.0362548902630806,2717.00857062089,0.0982450597426471,95.703125,-268.155944824219,135.689575195312,-34.070629119873,25.6308288574219,-12.9695119857788,17.8919448852539,-9.99648189544678,5.62805128097534,-14.1424150466919,7.49835205078125,0.124398425221443,0.297825396060944,0.411158174276352,0.206060409545898,0.340239614248276,0.159909069538116,0.337064415216446,0.19662569463253,0.174748614430428,0.321563899517059,0.146448701620102,0.312650471925735,0.0223744267510675,0.0215403732392142,0.96272291035061,192,142,55.7243704785612,classical
