filename,bpm,bpm_weight,danceability,pitch_salience,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,label
classical.00008.au,136.5746612548828,0.38805970549583435,0.8638119101524353,0.4571167826652527,0.040092598646879196,220.82354736328125,335.864501953125,-109.20124816894531,62.54589080810547,-8.272472381591797,classical
classical.00018.au,79.61998748779297,0.2926829159259796,0.9319277405738831,0.3366219997406006,0.03582993522286415,85.5751724243164,407.9118347167969,-109.28143310546875,60.408470153808594,-20.586715698242188,classical
classical.00084.au,104.77398681640625,0.1764705926179886,0.9973515272140503,0.5125922560691833,0.029133731499314308,140.51840209960938,330.2210693359375,-61.266841888427734,16.257495880126953,-18.713748931884766,classical
classical.00069.au,102.73674011230469,0.20000000298023224,0.9019971489906311,0.321776419878006,0.039960380643606186,188.21148681640625,327.5729675292969,-84.36444854736328,22.418615341186523,-20.879226684570312,classical
classical.00091.au,94.19378662109375,0.13725490868091583,1.030351996421814,0.3967933654785156,0.07800928503274918,268.8315734863281,322.2049255371094,-170.27420043945312,71.3096923828125,-18.512836456298828,classical
classical.00089.au,97.46892547607422,0.4893617033958435,1.069881796836853,0.3785780966281891,0.08507116138935089,241.30960083007812,294.54461669921875,-174.5662384033203,61.03179168701172,-20.895523071289062,classical
classical.00090.au,92.03180694580078,0.27906978130340576,1.0782835483551025,0.43393537402153015,0.07786120474338531,195.4674530029297,319.9079895019531,-162.2532196044922,62.79020690917969,-26.887393951416016,classical
classical.00088.au,104.76338958740234,0.3921568691730499,1.1007112264633179,0.4874013662338257,0.035695452243089676,209.79995727539062,310.9927673339844,-96.71343994140625,53.24864959716797,-34.87867736816406,classical
classical.00043.au,117.32508087158203,0.2542372941970825,0.9402515292167664,0.38454192876815796,0.02578531764447689,263.59161376953125,356.1465759277344,-74.1188735961914,50.33848190307617,-53.701866149902344,classical
classical.00082.au,108.05294799804688,0.22641509771347046,0.9500208497047424,0.5038592219352722,0.0442313514649868,210.43795776367188,356.941162109375,-161.97216796875,61.501216888427734,-49.186622619628906,classical
classical.00051.au,136.94375610351562,0.32307693362236023,0.8393839001655579,0.5514711141586304,0.03100811503827572,348.8192138671875,311.24462890625,-126.96625518798828,101.13784790039062,-40.65186309814453,classical
classical.00083.au,117.1927719116211,0.15789473056793213,0.8298593759536743,0.3097911477088928,0.02549890987575054,147.4644317626953,371.0532531738281,-72.62495422363281,16.195653915405273,-21.29233169555664,classical
classical.00085.au,108.18042755126953,0.35849055647850037,0.9647001624107361,0.5757744312286377,0.04641934856772423,228.95733642578125,354.71295166015625,-151.09307861328125,91.57038879394531,-59.367591857910156,classical
classical.00073.au,128.81759643554688,0.460317462682724,1.0465219020843506,0.48165228962898254,0.03573625162243843,207.88714599609375,356.5010681152344,-106.38667297363281,46.39146423339844,-38.8129997253418,classical
classical.00076.au,172.26556396484375,0.5952380895614624,0.8567172884941101,0.42481425404548645,0.036343690007925034,235.53688049316406,380.9197082519531,-138.23211669921875,81.33487701416016,-46.99512481689453,classical
classical.00022.au,109.27476501464844,0.23529411852359772,0.8532123565673828,0.4707019329071045,0.03458785265684128,234.78421020507812,351.5836181640625,-100.84107208251953,43.13031768798828,-20.577529907226562,classical
classical.00032.au,143.87245178222656,0.11764705926179886,0.7349574565887451,0.3554181456565857,0.018402280285954475,-42.72969055175781,354.2919006347656,-48.864097595214844,54.54582977294922,-12.404081344604492,classical
classical.00016.au,99.62828063964844,0.4166666567325592,0.9634323120117188,0.3878050148487091,0.024149544537067413,51.24623107910156,307.4517822265625,-64.67540740966797,50.08251953125,-10.11474323272705,classical
classical.00087.au,101.68350219726562,0.16363635659217834,0.7699997425079346,0.45691704750061035,0.02566663548350334,129.77920532226562,315.4969787597656,-34.309600830078125,-1.9349784851074219,-9.211173057556152,classical
classical.00075.au,116.58958435058594,0.23999999463558197,0.9148424863815308,0.30978354811668396,0.03072788566350937,89.28341674804688,365.74658203125,-104.5146484375,61.11518478393555,-16.563758850097656,classical
classical.00044.au,104.50870513916016,0.1428571492433548,0.9782751798629761,0.45167213678359985,0.036178987473249435,114.47271728515625,349.23052978515625,-103.52642822265625,53.87831115722656,-43.015926361083984,classical
classical.00062.au,123.84192657470703,0.24528302252292633,0.8529743552207947,0.551359236240387,0.03756915032863617,254.7282257080078,357.3688659667969,-165.3780517578125,106.8039779663086,-68.20501708984375,classical
classical.00006.au,97.46961212158203,0.2708333432674408,0.8120847940444946,0.41238367557525635,0.0371369905769825,167.4681854248047,396.1350402832031,-159.3140411376953,99.93363952636719,-23.554323196411133,classical
classical.00074.au,163.08055114746094,0.49367088079452515,0.9100748896598816,0.47177615761756897,0.03652501478791237,191.5264434814453,388.2138977050781,-146.2152099609375,89.56330871582031,-51.933467864990234,classical
classical.00013.au,125.28797149658203,0.3333333432674408,0.852508544921875,0.47770369052886963,0.041005268692970276,188.38784790039062,383.3851013183594,-140.3675079345703,75.60774993896484,-26.00461769104004,classical
classical.00099.au,83.94610595703125,0.2682926654815674,1.0084319114685059,0.2744661867618561,0.04172226041555405,79.775390625,325.4042663574219,-118.0230941772461,83.6948013305664,-21.354990005493164,classical
classical.00077.au,143.60789489746094,0.18840579688549042,0.8153485059738159,0.3021974265575409,0.02425607480108738,69.37821197509766,363.927001953125,-56.60874557495117,30.72077178955078,-10.753459930419922,classical
classical.00057.au,162.85801696777344,0.22972972691059113,0.9342287182807922,0.501827597618103,0.0485537014901638,194.42420959472656,284.02197265625,-110.3799057006836,62.31926727294922,-43.74957275390625,classical
classical.00071.au,139.87899780273438,0.3529411852359772,0.8085141181945801,0.41881048679351807,0.038436491042375565,235.72262573242188,364.77685546875,-130.7527618408203,60.13868713378906,-46.158973693847656,classical
classical.00005.au,142.8924102783203,0.29411765933036804,0.8961666226387024,0.5322952270507812,0.038234010338783264,214.47589111328125,371.77606201171875,-132.28578186035156,77.31813049316406,-13.752216339111328,classical
classical.00028.au,162.38575744628906,0.5064935088157654,0.9980826377868652,0.4950270652770996,0.041095174849033356,270.55810546875,344.74151611328125,-109.60179901123047,54.29287338256836,-20.533878326416016,classical
classical.00026.au,152.2825164794922,0.29870128631591797,0.9061875343322754,0.49534982442855835,0.04118961840867996,227.67446899414062,363.9386901855469,-125.71440887451172,69.21623229980469,-33.02446746826172,classical
classical.00025.au,131.9460906982422,0.578125,1.2395706176757812,0.5211215019226074,0.03442768380045891,240.75546264648438,355.2891540527344,-87.10089111328125,43.23316192626953,-18.923377990722656,classical
classical.00040.au,102.71034240722656,0.27272728085517883,0.9395322203636169,0.4642237722873688,0.03687180206179619,124.33570861816406,354.97186279296875,-134.3236541748047,51.94050598144531,-26.85279083251953,classical
classical.00086.au,100.20319366455078,0.4583333134651184,1.0922259092330933,0.5712072253227234,0.038845982402563095,209.96823120117188,346.3651428222656,-142.23500061035156,95.29402923583984,-55.79689025878906,classical
classical.00000.au,93.47913360595703,0.2888889014720917,1.0203324556350708,0.4662019908428192,0.04970058798789978,226.44090270996094,329.09185791015625,-105.41804504394531,39.64653778076172,-19.72352409362793,classical
classical.00068.au,165.40634155273438,0.7037037014961243,0.8426269292831421,0.36413970589637756,0.04805883392691612,248.7830352783203,361.8824157714844,-141.42491149902344,62.026641845703125,-47.285396575927734,classical
classical.00067.au,152.3363494873047,0.14754098653793335,0.9276077151298523,0.3694485127925873,0.023428775370121002,145.14161682128906,390.8546142578125,-111.5588150024414,78.3800277709961,-58.84838104248047,classical
classical.00066.au,138.97235107421875,0.190476194024086,0.9355502724647522,0.36723119020462036,0.022586368024349213,162.477783203125,291.14520263671875,5.819093704223633,-0.03186225891113281,-16.74959945678711,classical
classical.00019.au,178.2056884765625,0.15189872682094574,0.8156616687774658,0.39998549222946167,0.02935510128736496,15.756879806518555,367.82501220703125,-110.5765151977539,83.07981872558594,-15.354455947875977,classical
classical.00017.au,172.26560974121094,0.39759036898612976,0.8303988575935364,0.5132437944412231,0.04100678116083145,193.091064453125,391.99658203125,-140.8870391845703,72.39057159423828,-44.881103515625,classical
classical.00010.au,104.71451568603516,0.3400000035762787,0.8317787647247314,0.4477446377277374,0.04375990852713585,228.23104858398438,316.36077880859375,-102.07196044921875,38.40555953979492,-11.687108039855957,classical
classical.00037.au,162.0474090576172,0.25,0.969271183013916,0.5436498522758484,0.04773244634270668,265.335693359375,319.7991943359375,-114.13691711425781,50.191062927246094,-3.765432357788086,classical
classical.00035.au,152.12860107421875,0.47297295928001404,1.0066752433776855,0.5443257689476013,0.030881257727742195,191.9437255859375,370.0637512207031,-125.4707260131836,74.80270385742188,-3.8026065826416016,classical
classical.00033.au,162.4758758544922,0.1780821979045868,0.8406456708908081,0.43902578949928284,0.027691438794136047,71.03228759765625,361.14630126953125,-101.85210418701172,57.60466003417969,-7.145120620727539,classical
classical.00047.au,139.72584533691406,0.2571428716182709,0.750515341758728,0.42207226157188416,0.033419061452150345,58.56414031982422,321.9329528808594,-69.34178924560547,28.783985137939453,-15.923030853271484,classical
classical.00042.au,94.86717224121094,0.32608696818351746,1.0684986114501953,0.4358663558959961,0.047288328409194946,345.63824462890625,345.66204833984375,-121.33634185791016,33.12112045288086,-39.495079040527344,classical
classical.00094.au,86.1620864868164,0.2682926654815674,0.8394259214401245,0.3322705030441284,0.03594855219125748,105.0614013671875,356.84283447265625,-134.2579803466797,75.26799011230469,-7.26500129699707,classical
classical.00072.au,117.85678100585938,0.2982456088066101,0.8935904502868652,0.4005516767501831,0.0323333740234375,151.84584045410156,337.3413391113281,-92.39832305908203,62.58943176269531,-14.061187744140625,classical
classical.00020.au,140.02159118652344,0.30434781312942505,0.9831620454788208,0.4709415137767792,0.035371333360672,234.20672607421875,319.6056213378906,-78.92196655273438,40.16915512084961,-7.216487884521484,classical
classical.00061.au,154.79554748535156,0.4533333480358124,1.0357372760772705,0.4155530631542206,0.03847275674343109,272.1199035644531,329.3017272949219,-117.26254272460938,67.59234619140625,-43.51353073120117,classical
classical.00095.au,164.62481689453125,0.29629629850387573,0.7276667952537537,0.46737608313560486,0.06342768669128418,137.380859375,344.29412841796875,-131.7578125,77.38924407958984,-6.132148742675781,classical
classical.00027.au,148.4019775390625,0.4225352108478546,0.8690066337585449,0.40488067269325256,0.026864895597100258,120.30367279052734,385.4784851074219,-87.4029769897461,53.1876106262207,-29.67412567138672,classical
classical.00050.au,80.59526824951172,0.13725490868091583,0.8506796360015869,0.32566389441490173,0.025116614997386932,27.433935165405273,324.1180419921875,-62.19907760620117,45.12950897216797,2.5939083099365234,classical
classical.00001.au,108.0682144165039,0.20370370149612427,0.9968770742416382,0.40193599462509155,0.04430237412452698,181.0961456298828,334.7325744628906,-97.14483642578125,34.36909484863281,-24.749874114990234,classical
classical.00078.au,135.14083862304688,0.265625,1.0608562231063843,0.36072537302970886,0.020753467455506325,-90.3446273803711,377.2802429199219,-26.515296936035156,19.599897384643555,-26.424076080322266,classical
classical.00097.au,104.09040069580078,0.41999998688697815,1.1646828651428223,0.41617220640182495,0.043789371848106384,234.5327911376953,317.1231689453125,-93.4697265625,44.462459564208984,-22.071414947509766,classical
classical.00060.au,120.59848022460938,0.47457626461982727,1.15773344039917,0.5826478600502014,0.05292364954948425,336.5478820800781,297.595947265625,-120.55729675292969,59.915428161621094,-35.10669708251953,classical
classical.00036.au,172.26564025878906,0.3048780560493469,0.8461927771568298,0.3862338662147522,0.030335014685988426,57.070247650146484,385.5543212890625,-140.30441284179688,101.0397720336914,-35.85639953613281,classical
classical.00048.au,131.97927856445312,0.1527777761220932,0.8973881602287292,0.5122125148773193,0.044665638357400894,428.2243347167969,294.2508850097656,-110.27911376953125,79.00994110107422,-31.173717498779297,classical
classical.00011.au,152.67982482910156,0.2800000011920929,0.9433718919754028,0.36840134859085083,0.030634956434369087,82.41693115234375,383.8193664550781,-84.22090148925781,45.11342239379883,-10.157562255859375,classical
classical.00003.au,139.98464965820312,0.2112676054239273,0.8157603144645691,0.37588945031166077,0.055266525596380234,145.1645050048828,405.44940185546875,-180.9663543701172,78.45891571044922,-28.96873664855957,classical
classical.00046.au,129.22618103027344,0.15094339847564697,1.6220484972000122,0.5553512573242188,0.05733053758740425,354.87713623046875,340.3304443359375,-152.9622039794922,94.17399597167969,-51.225074768066406,classical
classical.00023.au,92.48375701904297,0.24444444477558136,0.9218046069145203,0.3914791941642761,0.02239597588777542,123.10609436035156,302.65936279296875,-47.19508361816406,37.64090347290039,7.787788391113281,classical
classical.00015.au,142.78851318359375,0.2361111044883728,0.7260951995849609,0.3090816140174866,0.03839267045259476,78.119384765625,346.15875244140625,-96.24655151367188,37.626373291015625,-23.86648941040039,classical
classical.00004.au,163.23553466796875,0.4556961953639984,1.1830883026123047,0.4545353949069977,0.05731852725148201,266.81695556640625,298.8023376464844,-116.46749114990234,31.22479248046875,-19.787593841552734,classical
classical.00065.au,124.22826385498047,0.3166666626930237,0.9401919841766357,0.3322005569934845,0.023823915049433708,139.19473266601562,321.0521240234375,-17.82066535949707,-4.240351676940918,-26.818157196044922,classical
classical.00098.au,96.55300903320312,0.45652174949645996,1.0638993978500366,0.434649795293808,0.06320405006408691,214.96905517578125,342.5256652832031,-173.72589111328125,84.09278869628906,-15.287492752075195,classical
classical.00031.au,111.03662872314453,0.2222222238779068,1.0276172161102295,0.5668496489524841,0.019923148676753044,132.90377807617188,362.126220703125,-75.12500762939453,57.04726028442383,-12.261831283569336,classical
classical.00063.au,93.8028564453125,0.15555556118488312,0.9841821789741516,0.3689573109149933,0.018082693219184875,-0.9569473266601562,372.68975830078125,-14.840333938598633,66.91497039794922,-50.24985885620117,classical
classical.00007.au,106.9094467163086,0.19607843458652496,0.8267555832862854,0.46570929884910583,0.03721027448773384,279.078857421875,288.8487548828125,-68.03634643554688,34.59235382080078,4.095563888549805,classical
classical.00058.au,99.5709228515625,0.16981132328510284,0.836117148399353,0.2768193781375885,0.04119188338518143,124.71780395507812,402.4441223144531,-120.37652587890625,53.36415100097656,-42.31220626831055,classical
classical.00064.au,172.26559448242188,0.1525423675775528,1.0155713558197021,0.4412262439727783,0.02128535695374012,66.79314422607422,334.4371337890625,-48.70508575439453,38.802574157714844,-38.75959777832031,classical
classical.00045.au,191.40623474121094,0.34408602118492126,1.2937941551208496,0.3886182904243469,0.03137555718421936,343.9227294921875,320.2000427246094,-63.70050811767578,28.593164443969727,-32.01768493652344,classical
classical.00059.au,116.90900421142578,0.4035087823867798,1.0041923522949219,0.5423843264579773,0.04721340537071228,301.6345520019531,343.4991455078125,-139.1537628173828,65.71556091308594,-31.9598445892334,classical
classical.00092.au,94.2762451171875,0.2075471729040146,0.9552354216575623,0.2934436500072479,0.0659896656870842,300.93560791015625,305.86273193359375,-120.82146453857422,29.824005126953125,29.25305938720703,classical
classical.00021.au,135.39120483398438,0.43939393758773804,0.8182662725448608,0.5350231528282166,0.040384985506534576,299.8249206542969,295.66455078125,-90.59774780273438,42.27165222167969,-15.973982810974121,classical
classical.00030.au,117.32137298583984,0.2982456088066101,0.9883670210838318,0.5158324837684631,0.03237945958971977,165.05267333984375,355.24066162109375,-125.55805969238281,67.91915130615234,-16.70956802368164,classical
classical.00093.au,138.67169189453125,0.3731343150138855,1.2475677728652954,0.3687758147716522,0.054716505110263824,284.4730224609375,347.08642578125,-127.70213317871094,45.567134857177734,-29.323802947998047,classical
classical.00052.au,155.13946533203125,0.3896103799343109,0.8201352953910828,0.4841362237930298,0.06619970500469208,327.2120666503906,288.306396484375,-131.5342254638672,112.24083709716797,-54.442317962646484,classical
classical.00053.au,106.92179870605469,0.38461539149284363,1.066098690032959,0.4423837959766388,0.044492099434137344,390.40631103515625,317.1754455566406,-113.7806167602539,64.79592895507812,-25.35940170288086,classical
classical.00012.au,89.85828399658203,0.1818181872367859,0.7386857271194458,0.3866673409938812,0.03333595395088196,163.83209228515625,360.91363525390625,-79.15772247314453,33.69635009765625,-11.760129928588867,classical
classical.00056.au,92.28884887695312,0.3191489279270172,0.8711857795715332,0.4601530432701111,0.04927090182900429,415.4913330078125,322.3949279785156,-112.68238830566406,63.60161590576172,-19.803970336914062,classical
classical.00038.au,136.2819366455078,0.11594203114509583,0.961614191532135,0.5274884700775146,0.03840778023004532,258.755615234375,318.2796936035156,-90.93449401855469,41.144378662109375,-1.6809720993041992,classical
classical.00039.au,83.87388610839844,0.24390242993831635,0.8553701043128967,0.5589212775230408,0.05567073076963425,133.951416015625,321.39239501953125,-112.09275817871094,55.8044319152832,-27.99984359741211,classical
classical.00029.au,136.4048614501953,0.5,0.8115947246551514,0.5069330334663391,0.04688701778650284,288.762939453125,292.50421142578125,-74.87476348876953,30.848970413208008,-9.015857696533203,classical
hiphop.00068.au,96.70646667480469,0.5106382966041565,1.5218900442123413,0.46145734190940857,0.05096306651830673,428.9083557128906,297.8113098144531,-131.73863220214844,143.82611083984375,-41.85261535644531,hiphop
hiphop.00035.au,83.97154235839844,0.550000011920929,1.7831647396087646,0.220514714717865,0.055796023458242416,427.836181640625,240.1354217529297,-92.28693389892578,99.0550537109375,-25.371734619140625,hiphop
hiphop.00096.au,108.06351470947266,0.42307692766189575,1.4187304973602295,0.585822582244873,0.042724840342998505,345.6127014160156,333.71875,-127.57564544677734,72.98947143554688,-17.13524627685547,hiphop
hiphop.00079.au,104.43307495117188,0.5400000214576721,1.4472639560699463,0.6248738765716553,0.08865795284509659,463.65875244140625,255.44699096679688,-113.87593078613281,96.40711975097656,-44.959434509277344,hiphop
hiphop.00092.au,114.03386688232422,0.6363636255264282,1.6869477033615112,0.330154150724411,0.03964985907077789,346.5282897949219,282.8527526855469,-102.19889831542969,103.84746551513672,-29.882854461669922,hiphop
hiphop.00010.au,95.80004119873047,0.52173912525177,1.6618863344192505,0.495284765958786,0.06515103578567505,420.62255859375,287.06707763671875,-114.35070037841797,77.41317749023438,-7.682790279388428,hiphop
hiphop.00026.au,102.24652862548828,0.4399999976158142,1.8390562534332275,0.3567665219306946,0.09270411729812622,372.37957763671875,319.673828125,-183.89450073242188,177.34634399414062,-55.34239959716797,hiphop
hiphop.00023.au,93.85791778564453,0.4888888895511627,1.5511748790740967,0.5019753575325012,0.0559963621199131,392.1753845214844,352.35052490234375,-171.1937713623047,133.95672607421875,-39.312232971191406,hiphop
hiphop.00057.au,110.3512191772461,0.35849055647850037,3.9237208366394043,0.2557564377784729,0.026656370609998703,389.10894775390625,282.25225830078125,-110.05680084228516,104.44171142578125,-5.738246917724609,hiphop
hiphop.00065.au,96.14239501953125,0.804347813129425,1.6978672742843628,0.45607978105545044,0.04687190800905228,453.0418395996094,230.8308868408203,-57.147247314453125,109.8833999633789,-23.167539596557617,hiphop
hiphop.00078.au,97.85303497314453,0.8510638475418091,1.4779736995697021,0.228175550699234,0.049558352679014206,437.0242919921875,279.99334716796875,-103.04396057128906,113.8234634399414,-40.796409606933594,hiphop
hiphop.00005.au,71.11194610595703,0.7352941632270813,1.8488614559173584,0.4876536726951599,0.06695963442325592,471.7470397949219,285.2461853027344,-127.58386993408203,122.08697509765625,-32.99016571044922,hiphop
hiphop.00001.au,91.12123107910156,0.6363636255264282,1.559975266456604,0.22519953548908234,0.05190981924533844,442.05413818359375,285.9061584472656,-167.13075256347656,132.77452087402344,-35.86802673339844,hiphop
hiphop.00004.au,96.85696411132812,0.5319148898124695,1.5757617950439453,0.25477710366249084,0.052949871867895126,450.43353271484375,244.21145629882812,-93.34547424316406,97.11788940429688,-31.74342918395996,hiphop
hiphop.00070.au,96.17704772949219,0.6521739363670349,1.5400856733322144,0.4142150580883026,0.03689371049404144,438.7959289550781,277.93408203125,-100.82014465332031,140.6410675048828,-53.94073486328125,hiphop
hiphop.00040.au,80.45844268798828,0.699999988079071,1.3176162242889404,0.42788785696029663,0.05226418375968933,407.15386962890625,260.0802307128906,-73.80754089355469,107.33049774169922,-53.6361083984375,hiphop
hiphop.00032.au,100.89436340332031,0.2708333432674408,2.252960205078125,0.35755500197410583,0.041367486119270325,342.0813293457031,313.7445983886719,-133.885498046875,130.84371948242188,-42.06755065917969,hiphop
hiphop.00047.au,97.11376190185547,0.6595744490623474,1.5309218168258667,0.33967751264572144,0.05657055974006653,425.9591979980469,284.171875,-125.1973876953125,147.68756103515625,-49.254154205322266,hiphop
hiphop.00000.au,119.10790252685547,0.4912280738353729,1.472525954246521,0.6040278077125549,0.07825512439012527,411.99755859375,292.4259033203125,-147.4307861328125,105.53553009033203,-32.36456298828125,hiphop
hiphop.00072.au,98.3005599975586,0.8541666269302368,1.6361143589019775,0.33048537373542786,0.026234788820147514,393.1361083984375,304.247802734375,-105.89083862304688,123.5867919921875,-24.588260650634766,hiphop
hiphop.00093.au,117.62443542480469,0.6315789222717285,1.7717959880828857,0.28646525740623474,0.0813811868429184,318.1158447265625,255.9022674560547,-125.01959991455078,120.83318328857422,-5.322153091430664,hiphop
hiphop.00027.au,91.09699249267578,0.6363636255264282,1.4805306196212769,0.44607847929000854,0.05478259176015854,418.7113952636719,255.72105407714844,-87.00753784179688,94.85944366455078,-40.04910659790039,hiphop
hiphop.00006.au,99.87589263916016,0.7291666865348816,1.3975372314453125,0.41431891918182373,0.06915010511875153,471.8470764160156,275.5242004394531,-126.03386688232422,133.99899291992188,-47.634254455566406,hiphop
hiphop.00011.au,99.97113800048828,0.6666666269302368,1.3588101863861084,0.5007280707359314,0.04998692870140076,375.7635803222656,366.2080078125,-172.9168243408203,149.65167236328125,-54.35835266113281,hiphop
hiphop.00024.au,101.73397064208984,0.5102040767669678,1.871254563331604,0.5023486018180847,0.07234890758991241,458.6035461425781,274.7884826660156,-132.04135131835938,95.82685852050781,-37.781105041503906,hiphop
hiphop.00013.au,101.84750366210938,0.5306122303009033,1.4754494428634644,0.4918951094150543,0.050007328391075134,413.0075378417969,278.0180358886719,-100.42540740966797,69.64628601074219,-22.398202896118164,hiphop
hiphop.00059.au,92.1365966796875,0.3863636255264282,1.5267423391342163,0.32565534114837646,0.032744377851486206,345.7318115234375,311.7913513183594,-142.944580078125,134.38824462890625,-34.52882766723633,hiphop
hiphop.00049.au,101.60968780517578,0.5102040767669678,2.2544655799865723,0.31601816415786743,0.05713191255927086,454.53369140625,280.66461181640625,-128.8838653564453,141.05848693847656,-37.1512565612793,hiphop
hiphop.00082.au,105.58104705810547,0.5490196347236633,1.5719538927078247,0.3260112702846527,0.05940830335021019,353.6497802734375,280.9151306152344,-111.08206176757812,92.36734771728516,-11.259260177612305,hiphop
hiphop.00003.au,93.13381958007812,0.5555555820465088,2.349553346633911,0.42141348123550415,0.054134298115968704,471.8262023925781,296.63494873046875,-141.7738494873047,112.62480926513672,-45.2294921875,hiphop
hiphop.00063.au,93.75968933105469,0.4444444477558136,1.7797741889953613,0.31959110498428345,0.06368683278560638,410.39892578125,309.9535827636719,-160.08729553222656,135.09828186035156,-43.24352264404297,hiphop
hiphop.00009.au,102.431640625,0.3265306055545807,1.1526095867156982,0.3530190885066986,0.05218927934765816,416.6048278808594,288.880859375,-128.81256103515625,140.39846801757812,-42.70492935180664,hiphop
hiphop.00043.au,90.10391998291016,0.4444444477558136,1.509252905845642,0.2411978393793106,0.03212159499526024,349.4876708984375,307.77618408203125,-121.92018127441406,122.64617919921875,-47.531105041503906,hiphop
hiphop.00019.au,100.7470474243164,0.5918367505073547,1.688004970550537,0.5259319543838501,0.052392516285181046,446.3320007324219,303.2804870605469,-150.2628936767578,144.42185974121094,-70.62435150146484,hiphop
hiphop.00087.au,101.29296112060547,0.9795918464660645,1.7392438650131226,0.24507491290569305,0.04674648866057396,309.08203125,273.2452392578125,-120.39867401123047,135.71359252929688,-5.384988784790039,hiphop
hiphop.00048.au,96.48494720458984,0.5869565010070801,1.697927474975586,0.43295562267303467,0.04142911732196808,426.9317932128906,279.3807067871094,-116.36557006835938,141.69363403320312,-31.606773376464844,hiphop
hiphop.00061.au,93.12958526611328,0.4888888895511627,1.9827076196670532,0.3340197801589966,0.03482735529541969,383.33966064453125,283.4282531738281,-98.2933120727539,73.35153198242188,-16.550128936767578,hiphop
hiphop.00053.au,108.14142608642578,0.7924528121948242,1.6768709421157837,0.4062352776527405,0.055784814059734344,334.7286682128906,312.7897644042969,-138.6968994140625,158.12826538085938,-77.07381439208984,hiphop
hiphop.00099.au,108.02021026611328,0.807692289352417,1.971643328666687,0.30628129839897156,0.05272311717271805,383.1109619140625,305.83544921875,-113.931884765625,89.5837173461914,-11.748756408691406,hiphop
hiphop.00089.au,126.18055725097656,0.5901639461517334,1.6553876399993896,0.36298832297325134,0.062369201332330704,397.8212585449219,258.48583984375,-117.04513549804688,96.72297668457031,-18.640090942382812,hiphop
hiphop.00038.au,91.44136810302734,0.9333333969116211,1.3212074041366577,0.4401218593120575,0.05107375234365463,483.194580078125,295.1019287109375,-126.01910400390625,85.15515899658203,-30.804718017578125,hiphop
hiphop.00071.au,95.65032958984375,0.3913043439388275,1.673678994178772,0.3385106027126312,0.057437144219875336,418.587158203125,277.78387451171875,-106.68278503417969,156.1221466064453,-48.73026657104492,hiphop
