filename,bpm,danceability,pitch_salience,mfcc1,label
reggae.00080.au,100.44893646240234,2.658510446548462,0.23536640405654907,-103.13667297363281,reggae
reggae.00002.au,103.447265625,1.4783480167388916,0.45902177691459656,-189.0654296875,reggae
reggae.00012.au,131.34214782714844,1.4690297842025757,0.39519065618515015,-191.16934204101562,reggae
reggae.00057.au,94.94721984863281,1.172357439994812,0.4383159577846527,-177.52011108398438,reggae
reggae.00042.au,120.50825500488281,1.3970669507980347,0.4279922842979431,-174.84597778320312,reggae
reggae.00069.au,146.55226135253906,1.066227674484253,0.4007992744445801,-142.8254852294922,reggae
reggae.00000.au,123.0468978881836,1.0964970588684082,0.5074433088302612,-159.45460510253906,reggae
reggae.00062.au,151.57354736328125,1.622321605682373,0.18841421604156494,-265.7503967285156,reggae
reggae.00074.au,83.11756134033203,1.7406909465789795,0.2375636249780655,-105.89790344238281,reggae
reggae.00060.au,113.01228332519531,1.09571373462677,0.6053457856178284,-301.4594421386719,reggae
reggae.00070.au,172.2656707763672,1.5698307752609253,0.2741861939430237,-136.73130798339844,reggae
reggae.00050.au,94.44609832763672,1.3883702754974365,0.35706382989883423,-104.93346405029297,reggae
reggae.00097.au,105.3056640625,0.9560022354125977,0.5447072386741638,-142.7797088623047,reggae
reggae.00077.au,147.9250946044922,1.336448311805725,0.42703011631965637,-151.79495239257812,reggae
reggae.00041.au,146.8566131591797,1.3631434440612793,0.3566865921020508,-177.37171936035156,reggae
reggae.00003.au,147.9486846923828,1.2577314376831055,0.31893062591552734,-201.1873016357422,reggae
reggae.00048.au,172.26559448242188,1.9121673107147217,0.43854281306266785,-123.67019653320312,reggae
reggae.00052.au,99.94801330566406,1.6457914113998413,0.37107065320014954,-85.2840347290039,reggae
reggae.00008.au,95.15922546386719,1.1752256155014038,0.4405246376991272,-194.51596069335938,reggae
reggae.00043.au,155.0697784423828,1.3408405780792236,0.45651775598526,-164.59457397460938,reggae
reggae.00015.au,126.2730941772461,1.9077919721603394,0.48853278160095215,-157.78785705566406,reggae
reggae.00066.au,161.49900817871094,2.081155776977539,0.41000691056251526,-147.05555725097656,reggae
reggae.00093.au,184.57032775878906,1.2480700016021729,0.5868277549743652,-147.48876953125,reggae
reggae.00089.au,150.4480743408203,1.342539668083191,0.44129320979118347,-194.34181213378906,reggae
reggae.00033.au,172.26568603515625,1.4215506315231323,0.3039698004722595,-249.33311462402344,reggae
reggae.00044.au,172.26568603515625,1.3600742816925049,0.4153973162174225,-104.12181854248047,reggae
reggae.00032.au,149.12576293945312,1.9846971035003662,0.33461031317710876,-243.79490661621094,reggae
reggae.00018.au,103.89403533935547,1.6854965686798096,0.4142690598964691,-170.8427734375,reggae
reggae.00021.au,77.69480895996094,1.4408681392669678,0.526400089263916,-88.04364776611328,reggae
reggae.00068.au,136.41452026367188,1.3069504499435425,0.44272592663764954,-194.73463439941406,reggae
reggae.00006.au,150.6416778564453,1.4811804294586182,0.3804391622543335,-207.3699188232422,reggae
reggae.00076.au,78.572265625,1.3600698709487915,0.33382153511047363,-105.65564727783203,reggae
reggae.00034.au,94.05184173583984,2.0120065212249756,0.2806301712989807,-238.91920471191406,reggae
reggae.00082.au,100.45970916748047,2.6722562313079834,0.22782258689403534,-115.7071762084961,reggae
reggae.00063.au,90.29735565185547,1.203772783279419,0.3306804299354553,-168.5483856201172,reggae
reggae.00004.au,124.49188232421875,1.636414885520935,0.32894399762153625,-175.55120849609375,reggae
reggae.00013.au,123.47047424316406,1.5887442827224731,0.4423506557941437,-206.4773712158203,reggae
reggae.00092.au,144.1787567138672,1.1978970766067505,0.5563458204269409,-138.12205505371094,reggae
reggae.00047.au,146.9738006591797,1.2545650005340576,0.5860486626625061,-140.29031372070312,reggae
reggae.00083.au,89.46271514892578,0.863486111164093,0.44277653098106384,-285.81231689453125,reggae
reggae.00088.au,108.0824966430664,1.3706284761428833,0.5852203965187073,-75.21106719970703,reggae
reggae.00011.au,126.0580062866211,1.3656351566314697,0.38779428601264954,-198.7344207763672,reggae
reggae.00061.au,91.98800659179688,1.7707667350769043,0.4524771571159363,-74.05513763427734,reggae
reggae.00046.au,172.26565551757812,1.4234076738357544,0.440021276473999,-169.01669311523438,reggae
reggae.00055.au,129.95770263671875,1.7656629085540771,0.4686037302017212,-130.3404998779297,reggae
reggae.00054.au,148.058349609375,1.2612085342407227,0.3187827169895172,-182.2023468017578,reggae
reggae.00007.au,101.0423583984375,1.6663920879364014,0.402900367975235,-192.2323760986328,reggae
reggae.00098.au,121.080810546875,1.4991250038146973,0.29145872592926025,-134.5703582763672,reggae
reggae.00086.au,129.19924926757812,1.1485978364944458,0.7662965059280396,42.039432525634766,reggae
reggae.00099.au,117.69661712646484,1.264328956604004,0.3986469805240631,-67.0628662109375,reggae
reggae.00081.au,100.45970916748047,2.6722562313079834,0.22782258689403534,-115.7071762084961,reggae
reggae.00024.au,138.98562622070312,1.4960827827453613,0.42889848351478577,-169.1750946044922,reggae
reggae.00058.au,123.06134033203125,1.4458436965942383,0.5255886316299438,-169.3136444091797,reggae
reggae.00065.au,88.50639343261719,1.544402003288269,0.35007524490356445,-66.06306457519531,reggae
reggae.00067.au,83.71620178222656,1.2909749746322632,0.4290398955345154,-132.97755432128906,reggae
reggae.00020.au,127.5185775756836,1.3325682878494263,0.29866716265678406,-177.72802734375,reggae
reggae.00005.au,77.77638244628906,1.2640131711959839,0.45221343636512756,-176.73992919921875,reggae
reggae.00084.au,100.9332504272461,1.4806360006332397,0.5185635089874268,-150.92636108398438,reggae
reggae.00079.au,151.3861541748047,1.2517794370651245,0.48261409997940063,-155.58314514160156,reggae
reggae.00096.au,88.93087768554688,1.6191506385803223,0.2907159924507141,-166.97030639648438,reggae
reggae.00010.au,113.15119171142578,1.1059129238128662,0.5911346673965454,-233.639404296875,reggae
reggae.00036.au,86.79019927978516,1.7066032886505127,0.17401951551437378,-236.6470947265625,reggae
reggae.00064.au,85.61499786376953,1.4474464654922485,0.24182942509651184,-70.05813598632812,reggae
reggae.00027.au,134.81222534179688,1.730376124382019,0.2985837757587433,-177.4975128173828,reggae
reggae.00017.au,126.53858947753906,1.6349294185638428,0.322790265083313,-154.82901000976562,reggae
reggae.00014.au,129.9354248046875,1.4722787141799927,0.3360086977481842,-209.56101989746094,reggae
reggae.00075.au,145.3125,1.0879316329956055,0.6089668869972229,-63.77373504638672,reggae
reggae.00022.au,148.20664978027344,1.815852403640747,0.3680717647075653,-91.42102813720703,reggae
reggae.00095.au,123.26624298095703,2.0167317390441895,0.5087888240814209,-69.00836181640625,reggae
reggae.00045.au,80.91069793701172,1.581017017364502,0.5459346771240234,-120.30243682861328,reggae
reggae.00030.au,151.89303588867188,1.9252747297286987,0.29877740144729614,-239.27223205566406,reggae
reggae.00078.au,156.3858184814453,1.693177580833435,0.4531796872615814,-175.49595642089844,reggae
reggae.00056.au,77.66619873046875,1.2568683624267578,0.44540882110595703,-162.47735595703125,reggae
hiphop.00068.au,96.65714263916016,1.5206834077835083,0.4616736173629761,-66.10589599609375,hiphop
hiphop.00035.au,84.00004577636719,1.8096946477890015,0.22057469189167023,-100.84201049804688,hiphop
hiphop.00096.au,108.48823547363281,1.4162988662719727,0.5857326984405518,-128.158203125,hiphop
hiphop.00079.au,104.41405487060547,1.439966082572937,0.625830352306366,-79.68350219726562,hiphop
hiphop.00092.au,114.09346008300781,1.684005618095398,0.33009836077690125,-145.02239990234375,hiphop
hiphop.00010.au,95.95551300048828,1.6665465831756592,0.49507206678390503,-67.43657684326172,hiphop
hiphop.00026.au,101.8521957397461,1.8497624397277832,0.3570379614830017,-102.87786865234375,hiphop
hiphop.00023.au,184.5703582763672,1.5355448722839355,0.5019721388816833,-44.688636779785156,hiphop
hiphop.00057.au,110.25157928466797,3.947869062423706,0.2558078467845917,-113.67066955566406,hiphop
hiphop.00065.au,95.62845611572266,1.6979858875274658,0.45664557814598083,-140.11802673339844,hiphop
hiphop.00078.au,97.69908142089844,1.5222086906433105,0.2289809286594391,-111.34971618652344,hiphop
hiphop.00005.au,141.35609436035156,1.8263604640960693,0.4877887964248657,-11.688486099243164,hiphop
hiphop.00001.au,91.3656234741211,1.5592231750488281,0.22526592016220093,-81.1816177368164,hiphop
hiphop.00004.au,96.96228790283203,1.5451381206512451,0.25524020195007324,-140.26133728027344,hiphop
hiphop.00070.au,96.24483489990234,1.5348809957504272,0.41523897647857666,-81.72704315185547,hiphop
hiphop.00040.au,78.73009490966797,1.3038965463638306,0.42887526750564575,-182.98638916015625,hiphop
hiphop.00032.au,100.91244506835938,2.2472546100616455,0.3576204776763916,-148.07508850097656,hiphop
hiphop.00047.au,97.14767456054688,1.5398958921432495,0.3413350582122803,-76.68158721923828,hiphop
hiphop.00000.au,119.53495788574219,1.4670945405960083,0.6037371754646301,-80.89219665527344,hiphop
hiphop.00072.au,98.33016204833984,1.6442275047302246,0.3307143449783325,-118.05105590820312,hiphop
hiphop.00093.au,117.46279907226562,1.7681849002838135,0.28656965494155884,-191.6221160888672,hiphop
hiphop.00027.au,90.8510971069336,1.4748058319091797,0.4463629126548767,-109.31510925292969,hiphop
hiphop.00006.au,99.95172119140625,1.4065660238265991,0.4147997796535492,-59.57893371582031,hiphop
hiphop.00011.au,99.7811279296875,1.3576289415359497,0.5007938146591187,-74.18608856201172,hiphop
hiphop.00024.au,101.88873291015625,1.8696047067642212,0.5028575658798218,-63.1531982421875,hiphop
hiphop.00013.au,101.68024444580078,1.4775590896606445,0.49184679985046387,-129.31536865234375,hiphop
hiphop.00059.au,92.3076171875,1.5366047620773315,0.3258476257324219,-133.2066650390625,hiphop
hiphop.00049.au,101.614013671875,2.268465042114258,0.3171807825565338,-44.5522575378418,hiphop
hiphop.00082.au,105.32592010498047,1.5885850191116333,0.325936883687973,-122.75896453857422,hiphop
hiphop.00003.au,93.13259887695312,2.334015369415283,0.42142677307128906,-40.26506042480469,hiphop
hiphop.00063.au,94.04497528076172,1.785914659500122,0.32016533613204956,-98.81593322753906,hiphop
hiphop.00009.au,103.19017791748047,1.1507307291030884,0.3534173369407654,-94.90049743652344,hiphop
hiphop.00043.au,90.07688903808594,1.4946846961975098,0.24130934476852417,-154.78524780273438,hiphop
hiphop.00019.au,100.53592681884766,1.691854476928711,0.5278044939041138,-64.72915649414062,hiphop
hiphop.00087.au,101.33272552490234,1.7461963891983032,0.2451898604631424,-168.25819396972656,hiphop
hiphop.00048.au,96.46623992919922,1.6957924365997314,0.4333690404891968,-87.53331756591797,hiphop
hiphop.00061.au,93.05067443847656,1.975848913192749,0.3341887593269348,-127.27118682861328,hiphop
hiphop.00053.au,108.04397583007812,1.69733464717865,0.40835344791412354,-144.8897247314453,hiphop
hiphop.00099.au,108.36751556396484,1.964870572090149,0.30624648928642273,-138.8605499267578,hiphop
hiphop.00089.au,126.15802764892578,1.647528052330017,0.36286017298698425,-103.10894012451172,hiphop
hiphop.00038.au,91.26248931884766,1.3144943714141846,0.44023001194000244,-61.8326301574707,hiphop
hiphop.00071.au,95.41311645507812,1.6858175992965698,0.3397803008556366,-78.81977081298828,hiphop
hiphop.00039.au,95.21552276611328,1.297124981880188,0.5318781137466431,-120.93679809570312,hiphop
hiphop.00018.au,104.49186706542969,1.3278592824935913,0.4728828966617584,-113.49464416503906,hiphop
hiphop.00081.au,102.21636962890625,1.872726559638977,0.36441126465797424,-215.96435546875,hiphop
hiphop.00076.au,97.69908142089844,1.5222086906433105,0.2289809286594391,-111.34971618652344,hiphop
hiphop.00045.au,95.21552276611328,1.297124981880188,0.5318781137466431,-120.93679809570312,hiphop
hiphop.00036.au,116.80130767822266,1.0569853782653809,0.32888150215148926,-218.07736206054688,hiphop
hiphop.00069.au,101.7933349609375,1.3708746433258057,0.34860679507255554,-59.32587814331055,hiphop
hiphop.00044.au,116.58380889892578,0.9648284316062927,0.4778952896595001,-268.9615478515625,hiphop
hiphop.00007.au,120.85570526123047,2.0272910594940186,0.43560734391212463,-58.490501403808594,hiphop
hiphop.00051.au,104.5805892944336,1.3660215139389038,0.4196082353591919,-78.67942810058594,hiphop
hiphop.00012.au,97.88673400878906,1.4263362884521484,0.505226194858551,-67.0334701538086,hiphop
hiphop.00077.au,117.23212432861328,1.3373777866363525,0.532287061214447,-25.808982849121094,hiphop
hiphop.00041.au,91.81572723388672,1.509811520576477,0.38613244891166687,-77.00286865234375,hiphop
hiphop.00094.au,148.90394592285156,1.901643991470337,0.2693195343017578,-169.89024353027344,hiphop
hiphop.00056.au,100.93972778320312,2.757521867752075,0.2750192880630493,-101.04390716552734,hiphop
hiphop.00085.au,110.60415649414062,1.9562100172042847,0.4271707534790039,-114.28501892089844,hiphop
hiphop.00008.au,172.2656707763672,1.1661293506622314,0.42767176032066345,-111.12618255615234,hiphop
hiphop.00020.au,116.40978240966797,1.1757062673568726,0.2567692697048187,-122.23501586914062,hiphop
hiphop.00083.au,103.09386444091797,1.5451970100402832,0.39088961482048035,-121.97274780273438,hiphop
hiphop.00050.au,98.11494445800781,1.8027299642562866,0.35774362087249756,-114.01318359375,hiphop
hiphop.00034.au,97.53971099853516,1.5637240409851074,0.5479875206947327,5.676620960235596,hiphop
hiphop.00067.au,96.97406768798828,1.5612730979919434,0.2374517023563385,-74.63184356689453,hiphop
hiphop.00073.au,92.44305419921875,1.1288509368896484,0.4205297827720642,-78.18128967285156,hiphop
hiphop.00015.au,98.13069152832031,1.4362130165100098,0.5383283495903015,-81.87313842773438,hiphop
hiphop.00062.au,91.89968872070312,1.5980688333511353,0.28299951553344727,-144.1061553955078,hiphop
hiphop.00022.au,100.9363021850586,1.3035857677459717,0.5270160436630249,-100.60972595214844,hiphop
hiphop.00052.au,104.91846466064453,2.908825397491455,0.44976043701171875,-146.48817443847656,hiphop
hiphop.00058.au,90.43047332763672,1.9583675861358643,0.45535239577293396,-109.81405639648438,hiphop
hiphop.00033.au,97.25416564941406,1.1298412084579468,0.45131734013557434,-31.72867202758789,hiphop
hiphop.00088.au,114.58866119384766,1.7433451414108276,0.5433056354522705,-89.87409973144531,hiphop
hiphop.00028.au,89.80681610107422,1.850873589515686,0.5058319568634033,-83.21357727050781,hiphop
hiphop.00086.au,98.97956848144531,1.8965957164764404,0.2220376878976822,-198.93521118164062,hiphop
hiphop.00025.au,105.75914764404297,1.803903579711914,0.3948955833911896,-44.298641204833984,hiphop
hiphop.00064.au,86.6171875,1.5393600463867188,0.4085533618927002,-82.37300872802734,hiphop
hiphop.00098.au,105.89144134521484,1.8427224159240723,0.2870739698410034,-129.82090759277344,hiphop
hiphop.00084.au,113.19235229492188,2.5997722148895264,0.2770889401435852,-214.26043701171875,hiphop
hiphop.00090.au,115.05325317382812,1.8904013633728027,0.42485693097114563,-109.48844909667969,hiphop
hiphop.00075.au,91.87738800048828,1.5669955015182495,0.3518800735473633,-94.52528381347656,hiphop
hiphop.00031.au,100.66808319091797,1.8111319541931152,0.4269798696041107,-25.081138610839844,hiphop
hiphop.00021.au,101.03717041015625,2.296523332595825,0.4996582269668579,-27.637453079223633,hiphop
hiphop.00029.au,93.04022216796875,1.408459186553955,0.34515318274497986,-72.27970886230469,hiphop
hiphop.00097.au,112.04216766357422,1.3431540727615356,0.4008329212665558,-111.16287231445312,hiphop
hiphop.00095.au,111.15986633300781,1.3979111909866333,0.5115628838539124,-92.60459899902344,hiphop
hiphop.00017.au,97.611328125,2.1288554668426514,0.43627533316612244,-76.77619934082031,hiphop
hiphop.00055.au,82.10945892333984,2.096801280975342,0.3261575996875763,-161.6114959716797,hiphop
hiphop.00042.au,91.12799072265625,1.5702152252197266,0.25282031297683716,-74.73235321044922,hiphop
hiphop.00016.au,101.07408905029297,2.1410958766937256,0.3110218346118927,-88.11616516113281,hiphop
hiphop.00066.au,91.92523956298828,1.3261497020721436,0.31726738810539246,-111.99335479736328,hiphop
hiphop.00054.au,112.25151062011719,2.4465441703796387,0.5179165601730347,-104.80198669433594,hiphop
hiphop.00074.au,99.02716064453125,1.376139760017395,0.37323588132858276,-68.87376403808594,hiphop
hiphop.00030.au,101.0400390625,3.1932597160339355,0.47137805819511414,-23.827808380126953,hiphop
hiphop.00060.au,90.44548034667969,1.0905712842941284,0.20656315982341766,-153.55416870117188,hiphop
hiphop.00046.au,96.15455627441406,1.5373972654342651,0.4375382959842682,-75.5987319946289,hiphop
hiphop.00080.au,96.16582489013672,2.0159549713134766,0.5855817794799805,-63.99711227416992,hiphop
hiphop.00014.au,133.10482788085938,1.3089301586151123,0.5337584614753723,-51.272865295410156,hiphop
hiphop.00002.au,99.2527847290039,1.7582448720932007,0.5294507145881653,-202.88124084472656,hiphop
hiphop.00037.au,144.195556640625,1.8020892143249512,0.376494437456131,-95.93733978271484,hiphop
hiphop.00091.au,100.64456176757812,1.5268528461456299,0.4412681758403778,-105.50631713867188,hiphop
